stellar_mass	orb_period	planet_mass	env_mass
1.2	-57.56601774075811	-4.785899103698517	-1.0201288883589243
0.96	-40.30983845364024	-4.189366415128923	-1.2020945373309135
0.94	-48.14446541637845	-3.842314844378322	-1.3136439162474103
1.14	-34.71319283728937	-4.201236813040239	-1.133832285942864
1.0	-41.02796827428259	-7.932640829020803	-1.1716669341853478
0.56	-12.170948171325033	-2.138834241235862	-1.178290312225507
1.39	-48.005437966000464	-1.616099263790634	-1.0884642229427455
0.96	-43.62638983063025	-5.999310630194639	-1.314095972848162
1.13	-42.26468938302102	-6.643344092132366	-1.3275819011431873
1.18	-12.3237950168555	-5.794550813607789	-1.2737212831082083
0.93	-51.83030927278715	-2.402127621542631	-1.3358753198495195
0.84	-40.09229912167715	-1.5653625808822298	-1.0632462003658172
0.87	-33.39876971776247	-3.2898821507012577	-1.0201947509249514
0.96	-20.07988125974498	-2.0218053372499143	-1.204862092935786
1.03	-42.035890138751824	-5.424094992759649	-1.1817262309899164
0.95	-16.714493034306294	-2.4008538290974943	-1.031618167889637
0.81	-18.519089155826663	-6.597938232890179	-1.1050900680538893
0.5	-30.00638539897815	-4.315600960119331	-1.0366568268597398
0.84	-55.753766507403384	-2.6292097256524727	-1.251908131235513
0.77	-29.156834922481686	-3.6603354371575416	-1.1033772451687527
1.09	-30.908341811495035	-1.8144398074972443	-1.2278741255740784
1.08	-49.60143392685281	-5.126274305710985	-1.1952328352263946
0.7	-51.522379279947494	-3.9031315682831953	-1.1619037748056118
1.13	-23.020569016079584	-6.797700612275378	-1.1723275674328704
0.47	-33.08535087987143	-4.58107214975375	-1.0237760864392291
1.0	-32.88205799574371	-3.741667767837207	-1.3197035146542933
1.2	-25.245701734912394	-1.6428576824097136	-1.2933449158415335
1.13	-58.226309943041315	-3.111403281709812	-1.0849935349080297
1.15	-41.832628256310514	-3.388891341459456	-1.2958041925205979
0.85	-14.2719880907641	-1.9275217389299275	-1.1055570790618994
1.0	-11.820175825885384	-5.48498249815435	-1.090641787803853
1.07	-50.66019422117555	-3.1497876922578936	-1.067108647977672
0.8	-27.4312109522035	-3.8277701610052763	-1.0777520652250439
0.1	-10.421070921656158	-3.5666165490760893	-1.110295057398986
1.01	-34.39567634985132	-1.1620924961961696	-1.1632606146757074
0.85	-15.33065300338692	-2.587446007713897	-1.0380935692552071
1.02	-56.514708554441455	-4.217657277711286	-1.1417001102002726
1.12	-12.160193392182375	-3.7385066761549526	-1.2438140584000177
1.1	-55.83713112638097	-5.184684399479679	-1.1532116657542675
0.86	-18.601655168455217	-1.5605295505393886	-1.1175865539953886
0.89	-49.68163395303513	-7.536447345228723	-1.2869129774097
0.91	-44.86863457310206	-4.833400851252106	-1.21603595827956
0.94	-55.75390570334966	-3.3156736220173957	-1.270270742923044
1.02	-31.376441481364854	-5.540698805390151	-1.2801076570973804
0.86	-39.388190511061836	-2.253348020292675	-1.3177368577518205
0.89	-40.95869092549279	-2.953133661228353	-1.0842279699334385
0.78	-49.87321929429999	-1.4755016037206852	-1.0974987118341737
0.91	-48.65225390874125	-1.6519164231559857	-1.2537218884563188
1.27	-44.823424546507574	-4.679024536430651	-1.1275578272608413
1.34	-29.56680494239923	-1.2052789942084914	-1.0491935303330646
0.7	-22.590271674671815	-1.8797350417036074	-1.1760730453434332
1.31	-21.799949458166047	-3.3686249204042324	-1.0698168083503439
0.26	-54.358992252173465	-1.9303530921680871	-1.0658963846294394
1.34	-51.858061815074635	-7.07477037962928	-1.06121653275574
0.89	-59.57810931740213	-3.656360819947812	-1.2407082540632761
1.19	-46.923184393720135	-2.506083038357808	-1.054272175533063
1.0	-10.393658022342553	-5.43595592462728	-1.0913194016955041
0.65	-40.795014004546594	-4.005977019418712	-1.0687238815723383
1.04	-37.13823984031103	-2.5358443912680997	-1.0240677592399676
1.3	-47.652823024031	-2.862238360190018	-1.1101269390760464
1.07	-25.046679627235516	-6.576377648135267	-1.1476835791092794
0.99	-45.54353308895894	-3.4468346288812617	-1.119334799331029
1.14	-33.41506731116815	-3.6670828523554047	-1.151298902506193
1.08	-41.170376759492854	-3.3491263349929516	-1.1057493488703978
0.99	-49.6083054520769	-7.191720975401285	-1.282446425035177
0.93	-18.883877870085517	-4.878549826223538	-1.3409908241161763
1.0	-13.537092890940514	-2.815540806070191	-1.1359830027961044
0.98	-35.01167836460641	-1.8366801842962666	-1.0995853725340146
0.56	-47.55132228833668	-1.6728173401472457	-1.0554649152806121
1.23	-51.20079782828016	-1.1565262292911251	-1.3244862518843898
0.6	-10.33741768155538	-5.678480931845328	-1.175716540434845
0.85	-11.180092312981945	-3.4518744332000817	-1.1013483679884193
0.92	-47.18344697565042	-8.19820724104696	-1.2517341084149194
0.86	-45.5467293651597	-6.3533678008945085	-1.2164400729672835
0.44	-54.017733900785814	-6.202004785998824	-1.0418234293830781
0.86	-55.61703903810147	-7.925262363819726	-1.1298228080347303
0.9	-40.3747371180637	-5.84122566066019	-1.0797869161401823
0.95	-42.87987547772747	-3.7483449673763527	-1.1649701933458743
0.99	-53.96585245701111	-2.763567103982611	-1.1664573498084363
0.8	-42.03173033823713	-4.945890769670026	-1.1887107564749415
1.16	-37.009880792803614	-1.3996059527874096	-1.2401343814504437
1.03	-38.029968185504316	-2.7183856773999353	-1.211629830069957
1.13	-21.437486053618894	-1.8738773679337464	-1.3171376818567007
0.17	-22.762520725254934	-6.52013704526588	-1.0873736870326933
1.05	-54.87717765783641	-1.5527329946548771	-1.0623588840115326
1.0	-46.32428174778258	-4.508349973029299	-1.1728569438743848
0.72	-46.45076262312432	-2.4830912943406815	-1.0647731637162978
1.24	-40.5004207202884	-2.790989355188448	-1.290058084973219
0.95	-48.06159084619715	-0.9752664594146083	-1.0138888334698322
0.55	-35.65479885000464	-3.1108661952551513	-1.1204185462321463
0.92	-19.09887189045262	-1.9323747786409249	-1.1424523525307935
1.04	-41.34478260186361	-6.214943273783544	-1.3033604224650168
1.05	-54.45525633906261	-3.522818635555424	-1.1206450394328165
0.78	-59.08792641535852	-1.1406131810553293	-1.1354632356264676
1.08	-18.596479811055545	-3.437428362168912	-1.1624403148260298
1.11	-58.83920961367521	-3.2919916618567937	-1.2189378397209905
0.88	-16.255677066957062	-3.9165175859316905	-1.1369808819416272
1.28	-50.315513851844564	-2.2624242682316695	-1.3185821371581348
0.64	-57.615380416696865	-3.0202529775193607	-1.0375445423837188
0.9	-38.72352204841073	-3.906151362022534	-1.326338933245828
1.09	-29.017725132035686	-4.511688125227641	-1.145551238566972
0.78	-27.308813488676467	-4.991893964356457	-1.2151678589543782
0.78	-27.60387043212446	-0.7066979007882654	-1.1797143040178981
0.94	-52.1668314356421	-4.2645719067888805	-1.2961570218921754
0.89	-29.07944663305181	-6.63605512312653	-1.2171232299170809
1.3	-14.500301453264422	-1.416220544050745	-1.1960011485624873
0.54	-52.00137353222685	-1.6315921228697887	-1.1394371606163416
0.76	-48.095344188754495	-1.3117567212545989	-1.28793730228993
1.09	-57.96438849852988	-1.835250416948731	-1.347919377151391
1.21	-49.260683817021686	-1.0714867295154298	-1.1012073595509042
0.8	-55.052951098446876	-7.897522066643758	-1.2736239370486289
0.95	-47.06221062961915	-2.695647479008299	-1.1998517876262196
0.84	-57.53029325431999	-4.292816795422576	-1.1513319945281635
0.97	-35.59879135201208	-5.822738642105573	-1.205870724781151
1.08	-41.11219163647945	-2.7043573171709734	-1.1652125466245742
1.08	-45.64948997622842	-1.750917620920533	-1.10733097483985
1.14	-42.2036326824345	-4.2400181911779065	-1.2052124307564211
1.11	-22.489391902256465	-1.1536705880121365	-1.0890256500486954
0.91	-16.386094294483275	-0.9151207474295399	-1.2493111876573426
0.86	-28.391211202567646	-2.211699301946159	-1.2078532726161175
0.77	-51.581800319175144	-0.616896427121712	-1.068886599540434
1.21	-29.707787464695514	-7.015524563610993	-1.3115671933935493
0.87	-55.31821237399264	-3.016252256631146	-1.0308339040394094
0.98	-38.954275439449205	-1.920299982016499	-1.3346263075194875
0.91	-31.119393870264137	-5.565849709325013	-1.331947422698078
1.2	-31.50874019063051	-2.233032534286118	-1.3029920982819134
1.05	-20.822420631762203	-3.6506322978193926	-1.1049082808338977
1.13	-54.79769066693828	-1.3627292456771978	-1.1774241437842146
0.79	-47.30599893651313	-1.6672718746364565	-1.1626248922840279
0.61	-52.49956172032323	-4.234074903468282	-1.112419327809116
0.72	-37.90885268865301	-3.541996969585499	-1.103249550434677
1.12	-45.40607097602329	-2.351191712231132	-1.0109763202536057
1.01	-44.12856172882786	-4.559993294899719	-1.2876779318119713
1.17	-33.26393558135136	-4.131330875617117	-1.0288089694755478
0.66	-27.46549127445991	-8.295154242810394	-1.0418507254999259
0.8	-31.78867898060566	-2.2262126044421358	-1.0807257975815137
0.8	-11.380197049813331	-5.835419284892458	-1.055128824485484
0.79	-30.9749300834141	-0.922890594848453	-1.0250192543798429
0.89	-17.628946222844196	-5.87943393458993	-1.244569381037669
1.01	-45.159283982377744	-3.2685304411816754	-1.2152628823192955
0.99	-24.78157554888044	-4.269157252992427	-1.1819708601867254
1.07	-36.46999922998761	-4.60812561300296	-1.16857545380549
1.09	-40.695606947001984	-6.197348988801757	-1.28905817064125
0.86	-12.575011207410704	-6.261786843871224	-1.117353317921187
1.25	-23.411383081184464	-9.656925449281967	-1.0880871768587443
1.21	-12.446734006563384	-2.891793627379767	-1.271979071514424
0.79	-52.509065650860585	-6.0783925008247	-1.3270948269227936
0.83	-29.589578900693848	-3.352734417352095	-1.1786688631583013
0.67	-44.01147828637168	-2.0975994705126793	-1.083819405790429
1.04	-56.12774430580778	-3.88029371949649	-1.0785489647457902
0.83	-46.26019628070202	-9.050610852826608	-1.064410022841237
0.83	-42.077658436455756	-5.219683347205797	-1.1174980874624327
0.51	-31.562876976557945	-5.164625754816788	-1.30104849532067
0.55	-50.80059679540472	-2.662726803647385	-1.1395019965845345
0.99	-51.588241256599616	-2.564848535998851	-1.3465622868581082
0.79	-14.72709979374486	-2.106258575046022	-1.1170927645606796
0.7	-47.30145975291023	-2.757643796789307	-1.1621466887668281
0.97	-13.219592417278005	-0.5882343369190438	-1.3313590726201083
0.94	-13.637385699510236	-2.59318192601573	-1.188514328833845
0.85	-13.140163534555274	-4.384959078456003	-1.157335705491359
0.86	-51.01303696671976	-2.2829908940790635	-1.2025586223735008
1.25	-44.4698757077581	-5.40393276340508	-1.2242622328142363
1.02	-10.303165852060577	-5.565769283226389	-1.1097733529813223
1.02	-11.80136375063104	-1.6055155847689235	-1.095769701557302
0.74	-37.1091846279557	-5.087122029567849	-1.13204096156893
1.1	-51.370072764380794	-3.2282882977355487	-1.2760871527750681
1.14	-54.44648932954093	-5.406923119475206	-1.2134083193664083
1.33	-54.153112179152274	-3.3545975300829207	-1.068113182132581
0.98	-30.158854582687795	-4.552554932945892	-1.036516923529694
1.07	-13.744176286584134	-7.2074119918032284	-1.1245864064319722
0.97	-51.706450890583774	-0.5532477869587356	-1.0923633673633693
1.2	-30.27866315210755	-2.5261665235615895	-1.1303033379031335
0.87	-57.296648220658646	-0.9859475303107842	-1.0455940488867272
1.0	-13.63607945547772	-3.8066398763051796	-1.0812295549182416
1.15	-39.21912148311944	-6.881321007389609	-1.0887492964996106
0.82	-12.51335094047449	-3.997875197940827	-1.0265094166003417
1.0	-25.85401985528422	-4.941151156153532	-1.0198434940416035
0.94	-38.78509120830888	-4.677311049370747	-1.3177461606767422
0.9	-38.03855314821713	-2.6637204667532326	-1.0434642341909066
0.67	-55.181043835386866	-3.0966331699670357	-1.162506054210162
0.97	-55.8262440601996	-2.484332650687095	-1.161908505674154
0.99	-59.42887352909384	-1.8612851756241646	-1.0550639788583576
0.92	-27.53839282219473	-4.125216781961105	-1.2566234313524984
1.12	-42.310033905594786	-3.807022891217729	-1.0534690684568602
0.95	-13.527389862611162	-2.029280574561963	-1.2120606036868933
1.06	-45.59403734609342	-1.05001193345251	-1.1448470231613446
0.99	-13.354628847741303	-1.1374136463623126	-1.1949708608482636
0.51	-38.508491052617	-6.853078423617222	-1.0112113967394492
0.97	-36.19384182887001	-4.09973839670873	-1.2190925906786445
1.02	-42.846196458610144	-3.5502736182823638	-1.1800645894306703
1.0	-33.005943832754156	-1.7400799769930742	-1.0755479704491824
1.23	-35.614589528153275	-8.370445985485627	-1.286979516806396
0.98	-43.343994160198726	-5.113662290577089	-1.2164554641900573
1.05	-49.427471826939936	-3.9123120917436376	-1.0379382707642815
1.25	-13.708567751523479	-4.91462103185324	-1.3069431937076583
0.53	-30.052416462313467	-2.1010518887282634	-1.278831266038252
1.04	-26.361037707497978	-6.037830674799495	-1.2740505310375163
1.32	-41.08692446325361	-2.2519155922366605	-1.206225581425256
1.06	-25.847811004751634	-3.3615542211527414	-1.3250975991993335
1.03	-22.58618897028905	-2.39158820709219	-1.1779598527895276
0.86	-57.99443240169657	-5.348924501055519	-1.2010070272262867
0.42	-10.602478830202251	-1.93175384146787	-1.30345648725705
0.94	-13.388522116937192	-5.5659937404818125	-1.0536737065579116
0.88	-17.176339149543224	-4.089931684848108	-1.2877019429776904
0.88	-28.201148689131934	-4.49474557499729	-1.3393365831367243
0.91	-48.047607521121904	-2.4297447605163383	-1.2249980632740227
1.1	-47.45264589672146	-4.023512689550866	-1.262521625386127
1.0	-46.13773355904451	-6.2929291216381795	-1.1016945915909606
0.96	-32.07082775471549	-2.5045343955292134	-1.212454084901695
1.06	-29.621961943270627	-2.5500961323377265	-1.249181314220084
1.22	-44.3047983327112	-3.477487023987954	-1.1947976013091088
0.85	-15.43399795345053	-2.576334778987118	-1.2199725571954143
1.09	-53.398949013679065	-7.1515106959290815	-1.124030888168221
1.13	-15.879995836682111	-2.486791008994688	-1.209274246159711
0.83	-14.086530748834733	-2.9798811556720257	-1.315728929036078
0.42	-33.639859327949594	-5.1242127598864755	-1.143063131536268
0.6	-52.0639910414525	-3.567562794337217	-1.2290028874635646
0.81	-12.798839601901292	-6.177420629703331	-1.2986878622761076
1.27	-22.647413169311584	-2.7176318647683493	-1.0945526647024435
1.02	-51.797479589759085	-3.0779813039458555	-1.0910334977580336
0.54	-25.10007231242372	-2.4977529266894747	-1.2954872296409892
0.85	-45.85479938183377	-4.409974375682656	-1.3390887062087717
0.94	-42.65559928152699	-5.794848084675241	-1.3235963964127118
0.92	-43.14105480249589	-4.359766957657488	-1.3192780908526234
1.24	-38.640334099633066	-1.106218160039133	-1.118888782161753
0.95	-12.306045131534168	-2.5456619375604594	-1.1329478902479608
0.97	-47.69299532079228	-1.755731036736488	-1.2207828453938443
0.87	-58.525902683349045	-5.319678343320939	-1.256157444424569
0.41	-27.436340515876168	-2.7610145735432603	-1.2940357366890256
0.84	-59.16891581815374	-2.0729413955355773	-1.1753268492718758
1.12	-39.5954101667169	-3.189209647900011	-1.2445111064903536
1.13	-50.77129881632114	-7.602149523195285	-1.3423109168673257
1.15	-31.482389938272284	-3.594120559501992	-1.2841956685873919
1.16	-10.006428674724113	-5.308206585745586	-1.1564602679875422
0.98	-46.79025451088286	-5.03287345301366	-1.0462490054135134
0.95	-33.4300444090138	-2.660699442210401	-1.0111532955733773
1.04	-56.74092270711777	-4.051126021385226	-1.1211185568592699
0.94	-40.89547959948226	-7.009076682148498	-1.2036907144932494
0.66	-30.002723159372405	-7.884792174032356	-1.2966637707585584
1.09	-55.622899100463464	-2.6084011074874445	-1.0290627757586845
0.84	-56.98955478914547	-5.177454766329246	-1.1342980431480625
0.82	-44.30880700205731	-3.062436424427818	-1.097904312048395
0.92	-12.416526364213444	-4.670985069592975	-1.2535233712519371
0.88	-53.969777613229674	-1.9679025639455392	-1.0815577458569543
1.11	-38.89613356022534	-6.169643136039532	-1.196536433805821
0.98	-25.3978765610066	-4.361804646086857	-1.2465231753907435
0.93	-34.87827265475493	-2.897506423885992	-1.2727007441802065
1.1	-15.933505455109088	-1.3303658689116549	-1.1229827910969865
1.04	-10.472919909616653	-3.460780724403248	-1.0111318080162932
0.82	-32.48910467653151	-3.8400286816321034	-1.3249134423810423
0.73	-49.702961320161236	-2.7206061976294564	-1.337373272853473
0.88	-42.96267439572255	-1.1672533744902822	-1.138390187008373
0.92	-59.25146664101519	-2.5663889662431085	-1.1894158678098983
1.19	-29.27449282615586	-6.042682538218942	-1.044571761293274
1.39	-17.460358850494195	-2.764016820376614	-1.1986592552705786
0.79	-20.340306159007355	-1.3362508690547354	-1.0207583986312456
0.97	-51.46952637305214	-1.8026706794267886	-1.1177768767795777
0.74	-46.02356621609772	-6.536174412374505	-1.045312614508011
1.35	-59.76220590752099	-2.305283223109949	-1.2145450299862264
0.84	-52.1696027710652	-5.41819243911873	-1.28112702110605
1.03	-19.778436535826614	-2.4326292328592896	-1.230614156137682
0.96	-16.625282782938385	-3.7594593314174247	-1.3229411272800555
1.02	-43.64930991950667	-3.207677060196045	-1.276841179967983
1.05	-35.01695841062834	-5.2798278933300296	-1.2583494911951505
0.92	-29.265643529091868	-6.737850350251843	-1.3303237677730473
0.91	-51.72807623272713	-3.707320426001421	-1.1276964840754184
1.29	-38.6268474164972	-1.2193283313723415	-1.1808708279192066
0.55	-40.239173422543324	-5.234507573065448	-1.1711970586924716
0.96	-51.22768987503409	-5.132812642649242	-1.0134490155328344
1.07	-12.762561592002783	-1.2081258627477651	-1.0990499246980832
1.07	-33.31888040988938	-2.6629068749578737	-1.3368972060168067
0.96	-24.524805092843245	-5.052671176770069	-1.2070996146115953
0.9	-29.999586309485405	-3.12682907135759	-1.2975426643182362
1.02	-17.37677116100997	-7.468553137644166	-1.1840636689009627
0.97	-15.738494825052914	-6.133373207477493	-1.2485946547535274
1.01	-34.77000240506035	-4.342796271702093	-1.0325933968374983
0.13	-15.658755188978699	-2.6773271961034895	-1.3066601533135382
0.77	-20.089579893253074	-2.8809989642572913	-1.2159199657785602
0.86	-56.795977627391956	-3.4234807295670535	-1.1648174100448716
0.91	-10.708442938725234	-5.994420385074474	-1.1770967518526603
0.8	-51.896790596116986	-7.776452091870872	-1.2193133347395286
1.08	-31.7107819921363	-3.55889068542634	-1.0220813418103174
1.05	-40.526626415378246	-2.238167905642869	-1.0542403320764406
0.8	-56.74059597952568	-4.406190743223934	-1.0636237425717983
0.9	-50.03368567560261	-2.9291748747671957	-1.3152153395389063
0.91	-17.171508439803127	-3.0501685173214534	-1.1571846454912988
1.02	-32.50455434417559	-5.65480436475493	-1.1380028409885692
0.99	-27.48252712165864	-4.572199418873009	-1.110649358501237
0.73	-22.098346008709257	-1.9968928164576347	-1.0747463151594885
0.58	-59.59632752617747	-1.5530520385661402	-1.257814365179719
0.59	-20.792882831083674	-4.677875161567774	-1.326839671927167
0.86	-14.095063586663933	-7.145352628648775	-1.1037511958413126
0.92	-21.466191944811875	-1.7302485759838384	-1.1241885295890988
1.2	-37.754810015686566	-3.746502521528175	-1.2143181216105532
1.24	-29.368886203826573	-3.6391478933990724	-1.2764620689136192
0.46	-11.647735191959093	-7.098528807101282	-1.1709911392636645
1.01	-24.459016364717883	-6.0217381162017505	-1.243210069501575
1.18	-49.39939987667521	-4.533769125505835	-1.125047546377996
0.71	-20.72177788115558	-4.994373087115173	-1.0332986561818425
1.06	-55.98814386414502	-7.155881825003148	-1.0138056923276848
0.67	-53.64440427203743	-3.2382291018700853	-1.117822804062007
1.08	-43.21855653521881	-6.14171306159014	-1.052868554590041
0.88	-55.200008504287084	-5.540392225368767	-1.1667223167085754
1.13	-59.79820021578358	-5.416187147610797	-1.0432566707956472
1.02	-14.615256872066386	-2.578521064844689	-1.1674425127624266
0.75	-35.2237340335997	-3.769406566317655	-1.2148034835487536
0.81	-47.21083932589615	-3.283144804124697	-1.17105422045724
1.14	-23.749529271264542	-0.6983548023371754	-1.2440065730362926
1.13	-21.052806850566366	-1.7029290311812484	-1.0610453711349528
1.04	-48.576827049034854	-1.5906741729534035	-1.2209572286480614
1.11	-52.995441504662	-6.086638321308987	-1.079965989676903
0.8	-51.299306635723084	-4.437757634730609	-1.2204199629439902
0.55	-59.038164027632675	-6.9864907173825985	-1.3451941450406666
1.03	-10.112330170620906	-3.5676247729599417	-1.3426813882612851
1.05	-13.938027612996509	-1.8914842325731698	-1.272312056730694
0.41	-17.125118744549603	-1.156322171196521	-1.2805880255795898
0.67	-48.12628645957552	-2.5790237420151314	-1.2262869467165658
0.3	-25.26218733198207	-1.9545223811265087	-1.1274609410017156
0.58	-22.503594965645952	-4.381958013739683	-1.2063217651398788
0.59	-51.52706900880269	-5.721110282971058	-1.3444878348515636
1.13	-20.892447179569203	-4.91626286192307	-1.1860324535496416
0.56	-42.762742813644586	-2.988297775372981	-1.211175354153159
1.14	-28.03610170464231	-2.1392421077152797	-1.1896280825751357
0.82	-55.98789279148729	-3.092075114383789	-1.3456044648658148
1.18	-37.79407297791692	-4.84163372372887	-1.287578309674163
1.28	-33.76513439561083	-3.0834992490053486	-1.0738058530146464
1.27	-53.28193622729476	-2.510976240191368	-1.3460052033462053
0.78	-46.34643476049244	-3.226134777457869	-1.0243516739941694
0.88	-30.763712593458568	-3.000089588784525	-1.2302340307234387
0.39	-25.916336645417317	-4.122898228689431	-1.034520332091976
1.02	-24.738283475790542	-6.042424636450328	-1.116321367607194
0.8	-13.735809428396013	-5.639576882531049	-1.2869851025606938
0.8	-23.939852406777675	-4.5806013966255446	-1.310754474825668
0.86	-18.071509583069535	-1.0334314241433114	-1.3171011173187626
0.58	-43.35273292017288	-6.203897566991792	-1.2621774973764688
1.18	-42.900899149933984	-3.7553517839788215	-1.2006220690968736
1.07	-19.12484104508298	-4.008522501976037	-1.177658825482163
0.85	-18.946686035622093	-3.0443616191398903	-1.0115670599356545
0.7	-50.87189399802346	-2.7942451505783796	-1.0718366876632945
0.7	-51.91659490264638	-2.39091169374017	-1.19941816402014
0.98	-23.760356128261876	-5.358184922202223	-1.209257186180071
0.91	-45.422469029032385	-0.9740922636031231	-1.3282737647503564
0.18	-25.212030718086506	-4.416635642701426	-1.2595852298336054
1.19	-55.256706796101916	-5.76912269615549	-1.305288182694487
0.96	-39.94507662614113	-1.7483223983887122	-1.1520529392657002
0.29	-52.31911908669834	-3.6757412889702605	-1.190638707044214
1.12	-31.24802465522618	-2.6055155378451933	-1.0864012359817987
0.8	-14.440516937290267	-0.6806791618831066	-1.316881231115212
0.97	-52.807413554461775	-7.3680674343575285	-1.1335160603616734
0.86	-59.498608755836024	-8.680001385088328	-1.0372230865714556
0.89	-31.43509880108731	-2.40896116934106	-1.294472267913497
0.85	-43.782697120161814	-3.464063400044117	-1.0875363898657695
1.04	-56.73381387418701	-2.6790487006984183	-1.2209936995336568
0.61	-24.903657239091224	-3.023824663540659	-1.0384358094647566
0.89	-37.17492950013683	-2.729104330638084	-1.0643401652001934
0.93	-25.799087668566784	-2.799486669877646	-1.3124010250066265
0.96	-31.614654247245756	-5.608425493471597	-1.046918600080269
0.79	-59.936858934797776	-3.515028919039956	-1.1789721039042516
0.93	-56.494730401467606	-4.648858520044989	-1.0691656462975452
1.09	-44.68628285493446	-5.511689086742495	-1.040880613575231
0.58	-29.53410574261742	-4.057588636369389	-1.2012674244378294
0.9	-27.942719429161325	-2.5734564070999424	-1.1313320877842932
0.5	-59.388981408138676	-3.566925101856216	-1.1564867275859063
0.94	-47.52818342614695	-2.9076466151153095	-1.26099150455819
0.79	-25.915728722413302	-4.0316707351073235	-1.1634417315397656
0.94	-39.36674912557211	-2.2235800818636857	-1.3078648240582307
1.0	-27.59013078657058	-7.399538292899065	-1.032467667855022
1.34	-22.233595536044618	-2.411610586999254	-1.1147416754586188
0.97	-27.813506870612763	-2.371754066122179	-1.2194855129713176
1.03	-41.77394696664067	-5.408070540115436	-1.046504719714924
0.87	-55.60634780846507	-9.627624224943128	-1.1610288829184006
0.95	-25.80191274540003	-2.193744785031397	-1.160336151999275
0.59	-33.501021054440486	-3.1833761635406956	-1.0527686932914697
0.84	-24.584281914377065	-5.576390090419478	-1.1534789975822988
1.03	-58.91683427130446	-5.994451947590549	-1.319898699725257
0.95	-10.260945541743695	-4.845290038522482	-1.031238204722546
0.78	-53.83166858140092	-4.831314639862859	-1.0905027556476485
1.06	-47.14590896773068	-6.992304142833513	-1.0668084212953552
1.0	-30.994060641619473	-1.0924810383827432	-1.0955483481026889
1.0	-37.953223334849426	-5.446915647264262	-1.312004815229876
1.06	-57.23341986274727	-1.5507372553589196	-1.3483589010536683
1.12	-28.74033297451994	-3.3946239787401566	-1.0711266560567745
1.01	-17.193363855350416	-3.8385851812663794	-1.2415341452559123
1.02	-23.803797315621924	-0.6697691286864976	-1.1062251258215823
1.35	-50.8831504953373	-5.583837832932989	-1.2020885290103924
1.02	-59.65882802056624	-2.0521100176828	-1.1129496040337954
0.88	-17.83348705507673	-3.0392544306070777	-1.2992719809702722
0.37	-27.3423991524806	-2.52826016630539	-1.1241392622542075
0.95	-12.342557975594396	-3.1264378888194395	-1.0633358476925105
0.99	-12.306020949062054	-1.9161577713929239	-1.1521185280517876
0.96	-18.749553353457074	-6.936507456234202	-1.2682109434823132
1.16	-29.552286765861183	-2.4406866324816705	-1.2013577947038545
1.15	-38.968524594634964	-1.3918551963871693	-1.1254496430866483
0.83	-24.476720271666842	-2.2986748947301328	-1.322499915846781
0.61	-19.54406006409716	-3.127684012785931	-1.032610003938964
1.02	-22.051558123182076	-5.086986284994207	-1.220418383002518
1.23	-40.182698107487944	-11.666789052718972	-1.252311969413258
1.03	-24.837572860680748	-1.45972015105703	-1.3269345682518159
1.04	-56.28261279713449	-3.8351881848166594	-1.07976000318569
0.94	-23.689311777572687	-6.854655545572204	-1.0612209670412935
0.1	-27.806727476231803	-4.338694102424394	-1.0463205830890405
1.03	-24.24534565152831	-5.799405701226489	-1.028658436094458
1.14	-33.73971399984248	-4.079062474815392	-1.2252853473854306
0.96	-22.320878252763478	-4.8223717858729955	-1.2435630040776249
0.64	-20.238620425804953	-5.429138877541395	-1.0734923555894533
1.27	-54.00827190090707	-0.857229974278888	-1.0554064481371253
0.63	-19.519466311666612	-2.523815870909392	-1.1587044717591939
1.08	-26.872837190086	-5.655784082099305	-1.0285684217332667
0.83	-10.163400591275476	-7.5017030813009535	-1.3378736268630282
0.82	-50.455319426651684	-2.0169864349517157	-1.091028586507824
0.88	-48.23931171449903	-3.2326324570736844	-1.2962082793669474
0.68	-45.92384803188165	-4.424015351659361	-1.2869515292517661
0.48	-33.17655569221191	-3.648182972193915	-1.0824048167072202
1.2	-48.911721568623555	-6.69872718430997	-1.3379058299501447
1.02	-39.98071861127505	-4.6215587744450035	-1.2320040168609998
0.54	-28.44300571987121	-2.0620453455513017	-1.2136492735164233
0.75	-28.349026997122525	-2.513030311491865	-1.1789800500941816
0.73	-43.58065984284964	-2.931799731489937	-1.0133484875715402
1.12	-55.539458775582254	-5.457423396571275	-1.082101412723217
1.07	-57.96793017951007	-1.8090908947830868	-1.2319225002424787
1.04	-50.424917962974924	-4.6459659556072275	-1.1453134548700854
0.64	-29.502004002935802	-4.218239181626968	-1.2429000608931953
0.23	-54.697374234538714	-3.529022361914472	-1.0632758782519858
0.98	-42.79234809772507	-3.8259926010500047	-1.1522881906934286
1.01	-13.124319444719802	-4.389844217431626	-1.015717080947432
0.74	-24.37903914471451	-2.7355294527543035	-1.2822776411340553
0.82	-13.591967787165089	-4.859543782352844	-1.2779431253500055
1.02	-12.306424405752677	-6.170678959362398	-1.0512591490636698
0.83	-10.499378379072713	-1.455295589789691	-1.1747414494620192
1.24	-17.11470633411153	-0.6787998149244605	-1.20525261354724
1.05	-10.962301044773112	-3.978996925935148	-1.2260636849637316
1.13	-47.56520726424019	-3.8381308668419987	-1.026497512729048
0.88	-49.398185943417104	-2.804188425186617	-1.127907059456123
0.97	-17.809995057250486	-5.78006413217852	-1.2253293571465387
0.62	-46.362769690973	-3.8388039585669143	-1.2110676333092951
